text	label	edu1_idx	edu2_idx	file
spk3: and i only got clay [SEP] spk2: if you have 5 clay  	Comment	3	4	s1-league3-game5_15
spk3: anyone got wood [SEP] spk3: and i only got clay	Elaboration	0	3	s1-league3-game5_15
spk3: i really need wood [SEP] spk3: and i only got clay	Contrast	1	3	s1-league3-game5_15
spk1: any clay? [SEP] spk1: I can spare ore or sheep?	Elaboration	0	1	s1-league3-game6_1
spk2: yep [SEP] spk2: i've got clay,	Elaboration	2	3	s1-league3-game6_1
spk1: any clay? [SEP] spk2: yep	Question_answer_pair	0	2	s1-league3-game6_1
spk2: yep [SEP] spk2: trade for ore?	Q_Elab	2	4	s1-league3-game6_1
spk1: I can spare ore or sheep? [SEP] spk2: trade for ore?	Q_Elab	1	4	s1-league3-game6_1
spk2: trade for ore? [SEP] spk1: thanks	Question_answer_pair	4	5	s1-league3-game6_1
spk1: thanks [SEP] spk2: and you	Acknowledgement	5	6	s1-league3-game6_1
spk2: nope, [SEP] spk2: sorry	Comment	1	2	s1-league3-game6_2
spk1: any wheat? [SEP] spk2: nope,	Question_answer_pair	0	1	s1-league3-game6_2
spk1: enough clay already!! [SEP] spk1: ooh, ore, thank you	Comment	0	1	s1-league3-game6_3
spk1: ooh, ore, thank you [SEP] spk2: the novely of ore is fast wearing off	Contrast	1	2	s1-league3-game6_3
spk2: the novely of ore is fast wearing off [SEP] spk1: haha	Acknowledgement	2	3	s1-league3-game6_3
spk1: got any wood? [SEP] spk1: I have clay	Elaboration	0	1	s1-league3-game6_4
spk2: sorry, [SEP] spk2: i have nothing but clay	Explanation	2	3	s1-league3-game6_4
spk1: got any wood? [SEP] spk2: sorry,	Question_answer_pair	0	2	s1-league3-game6_4
spk2: sorry, [SEP] spk1: np	Acknowledgement	2	4	s1-league3-game6_4
spk2: sorry, [SEP] spk2: usually we're all desperately wanting clay	Background	2	5	s1-league3-game6_4
spk2: usually we're all desperately wanting clay [SEP] spk1: so true	Acknowledgement	5	6	s1-league3-game6_4
spk1: have you any wheat? [SEP] spk2: fraid not	Question_answer_pair	0	1	s1-league3-game6_5
spk2: fraid not [SEP] spk2: oh now i do,	Contrast	1	2	s1-league3-game6_5
spk1: sorry, [SEP] spk1: I don't. :(	Explanation	4	5	s1-league3-game6_5
spk2: do you have wood? [SEP] spk1: sorry,	Question_answer_pair	3	4	s1-league3-game6_5
spk1: sorry, [SEP] spk2: no worries	Acknowledgement	4	6	s1-league3-game6_5
spk1: sorry, [SEP] spk1: ore and sheep are all I have	Elaboration	4	7	s1-league3-game6_5
spk2: oh now i do, [SEP] spk2: do you have wood?	Q_Elab	2	3	s1-league3-game6_5
spk1: I can give a clay or wheat for sheep? [SEP] spk2: i don't think i can afford to make any trades with you in this situ	Question_answer_pair	0	2	s1-league3-game6_6
spk2: i don't think i can afford to make any trades with you in this situ [SEP] spk2: situation	Correction	2	3	s1-league3-game6_6
spk2: i don't think i can afford to make any trades with you in this situ [SEP] spk1: I thought so.	Acknowledgement	2	4	s1-league3-game6_6
spk1: I thought so. [SEP] spk1: That's no problem, my man ;)	Contrast	4	5	s1-league3-game6_6
spk2: haha, at the risk of being rude, [SEP] spk2: i don't think i can afford to make any trades with you in this situ	Background	1	2	s1-league3-game6_6
spk1: I can give clay or wheat for a sheep? [SEP] spk2: wheat would be good	Question_answer_pair	0	1	s1-league3-game6_7
spk2: wheat would be good [SEP] spk2: cheers	Continuation	1	2	s1-league3-game6_7
spk2: cheers [SEP] spk1: thank you again	Acknowledgement	2	3	s1-league3-game6_7
spk1: sorry, [SEP] spk1: nobody else to steal from...	Explanation	0	1	s1-league3-game6_8
spk1: nobody else to steal from... [SEP] spk2: haha, i understand	Acknowledgement	1	2	s1-league3-game6_8
spk1: is it sheep or wood? [SEP] spk2: it's wood	Question_answer_pair	1	4	s1-league3-game6_9
spk2: it's wood [SEP] spk1: want clay?	Q_Elab	4	5	s1-league3-game6_9
spk1: want clay? [SEP] spk2: sure	Question_answer_pair	5	6	s1-league3-game6_9
spk2: sure [SEP] spk1: thank you	Acknowledgement	6	7	s1-league3-game6_9
spk1: thank you [SEP] spk2: you too	Acknowledgement	7	8	s1-league3-game6_9
spk1: you've only one resource, [SEP] spk1: is it sheep or wood?	Clarification_question	0	1	s1-league3-game6_9
spk1: is it sheep or wood? [SEP] spk1: by any chance	Continuation	1	2	s1-league3-game6_9
spk2: you're in luck, [SEP] spk2: it's wood	Comment	3	4	s1-league3-game6_9
spk2: do you have any wheat or wood? [SEP] spk2: i can give anything else	Elaboration	0	1	s1-league3-game6_10
spk2: do you have any wheat or wood? [SEP] spk1: Sorry :(	Question_answer_pair	0	2	s1-league3-game6_10
spk2: got sheep by any chance? [SEP] spk2: i can give clay or ore	Elaboration	0	1	s1-league3-game6_11
spk1: sorry, [SEP] spk1: I've only clay	Explanation	2	3	s1-league3-game6_11
spk2: got sheep by any chance? [SEP] spk1: sorry,	Question_answer_pair	0	2	s1-league3-game6_11
spk1: sorry, [SEP] spk2: no worries	Acknowledgement	2	4	s1-league3-game6_11
spk1: I've only clay [SEP] spk1: damn, more clay	Continuation	3	5	s1-league3-game6_11
spk1: evening [SEP] spk1: hopefully I can net my first win	Continuation	1	3	s1-league3-game6_12
spk1: hopefully I can net my first win [SEP] spk1: you must be doing pretty well?	Clarification_question	3	4	s1-league3-game6_12
spk1: you must be doing pretty well? [SEP] spk2: i think it's between me and kieran for the extravagant prize,	Question_answer_pair	4	5	s1-league3-game6_12
spk2: i think it's between me and kieran for the extravagant prize, [SEP] spk2: not sure exactly how it works though	Contrast	5	6	s1-league3-game6_12
spk2: i think it's between me and kieran for the extravagant prize, [SEP] spk1: best of luck so	Comment	5	7	s1-league3-game6_12
spk1: best of luck so [SEP] spk1:  20, is it?	Clarification_question	7	8	s1-league3-game6_12
spk1:  20, is it? [SEP] spk2: yep	Question_answer_pair	8	10	s1-league3-game6_12
spk1: best of luck so [SEP] spk2: cheers	Acknowledgement	7	9	s1-league3-game6_12
spk2: yep [SEP] spk2: would be quite nice	Comment	10	11	s1-league3-game6_12
spk2: if you win, [SEP] spk2: we'll all have had a win	Conditional	12	13	s1-league3-game6_12
spk2: would be quite nice [SEP] spk2: if you win,	Continuation	11	12	s1-league3-game6_12
spk2: if you win, [SEP] spk2: that would be a nice ending	Comment	12	14	s1-league3-game6_12
spk2: that would be a nice ending [SEP] spk1: indeed.	Acknowledgement	14	15	s1-league3-game6_12
spk1: indeed. [SEP] spk1: what's happened to carina lately?	Clarification_question	15	16	s1-league3-game6_12
spk1: what's happened to carina lately? [SEP] spk2: not sure,	Question_answer_pair	16	17	s1-league3-game6_12
spk1: what's happened to carina lately? [SEP] spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without	Question_answer_pair	16	18	s1-league3-game6_12
spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without [SEP] spk2: haven't heard from her  since	Contrast	18	19	s1-league3-game6_12
spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without [SEP] spk2: *without her if necessary	Correction	18	20	s1-league3-game6_12
spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without [SEP] spk1: ok,	Acknowledgement	18	21	s1-league3-game6_12
spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without [SEP] spk1: elusive German :P	Comment	18	23	s1-league3-game6_12
spk1: elusive German :P [SEP] spk2: haha, indeed	Acknowledgement	23	24	s1-league3-game6_12
spk1: elusive German :P [SEP] spk1: http://www.youtube.com/watch?v=aGSKrC7dGcY	Narration	23	25	s1-league3-game6_12
spk1: http://www.youtube.com/watch?v=aGSKrC7dGcY [SEP] spk1: tune	Continuation	25	26	s1-league3-game6_12
spk1: http://www.youtube.com/watch?v=aGSKrC7dGcY [SEP] spk2: like it	Comment	25	27	s1-league3-game6_12
spk2: like it [SEP] spk2: think i'll play it throughout the game	Result	27	28	s1-league3-game6_12
spk2: think i'll play it throughout the game [SEP] spk1: haha, nice.	Comment	28	29	s1-league3-game6_12
spk1: I'm a bit weird when it comes to music. [SEP] spk1: most of my favourite artists are from the 80's/90's	Explanation	30	31	s1-league3-game6_12
spk1: http://www.youtube.com/watch?v=aGSKrC7dGcY [SEP] spk1: I'm a bit weird when it comes to music.	Explanation	25	30	s1-league3-game6_12
spk1: I'm a bit weird when it comes to music. [SEP] spk2: heh that's not too weird really,	Result	30	32	s1-league3-game6_12
spk2: heh that's not too weird really, [SEP] spk2: music's taken a bad turn recently	Explanation	32	33	s1-league3-game6_12
spk2: music's taken a bad turn recently [SEP] spk1: very true	Acknowledgement	33	34	s1-league3-game6_12
spk2: music's taken a bad turn recently [SEP] spk2: i'm sort of a classical musician,	Elaboration	33	35	s1-league3-game6_12
spk2: but i respect popular music from the time in which it was actually [SEP] spk2: *actually musical	Correction	36	37	s1-league3-game6_12
spk2: i'm sort of a classical musician, [SEP] spk1: What do you play?	Clarification_question	35	38	s1-league3-game6_12
spk1: What do you play? [SEP] spk1: I play some piano	Background	38	39	s1-league3-game6_12
spk2: i play trumpet [SEP] spk2: and piano very poorly	Continuation	41	42	s1-league3-game6_12
spk1: I play some piano [SEP] spk2: what level are you?	Clarification_question	39	43	s1-league3-game6_12
spk2: what level are you? [SEP] spk1: quite mediocre.	Question_answer_pair	43	44	s1-league3-game6_12
spk1: quite mediocre. [SEP] spk1: Grade 5 or 6.	Elaboration	44	45	s1-league3-game6_12
spk1: quite mediocre. [SEP] spk1: I enjoy it though	Contrast	44	46	s1-league3-game6_12
spk2: i play trumpet [SEP] spk1: Trumpet sounds great though.	Comment	41	47	s1-league3-game6_12
spk1: quite mediocre. [SEP] spk2: nice, no shame in that all	Acknowledgement	44	48	s1-league3-game6_12
spk2: nice, no shame in that all [SEP] spk2: enough to impress people	Continuation	48	49	s1-league3-game6_12
spk1: Trumpet sounds great though. [SEP] spk2: and yeah trumpet's great fun	Acknowledgement	47	50	s1-league3-game6_12
spk1: http://www.youtube.com/watch?v=aGSKrC7dGcY [SEP] spk1: one more tune for you	Continuation	25	51	s1-league3-game6_12
spk1: one more tune for you [SEP] spk1: http://www.youtube.com/watch?v=xwtdhWltSIg&feature=related	Elaboration	51	52	s1-league3-game6_12
spk2: i'm sort of a classical musician, [SEP] spk1: what classical composers do you like?	Clarification_question	35	53	s1-league3-game6_12
spk1: http://www.youtube.com/watch?v=xwtdhWltSIg&feature=related [SEP] spk1: what classical composers do you like?	Continuation	52	53	s1-league3-game6_12
spk1: one more tune for you [SEP] spk2: haha i like this,	Question_answer_pair	51	54	s1-league3-game6_12
spk2: haha i like this, [SEP] spk2: we played an arrangement of this in my brass band this year	Continuation	54	55	s1-league3-game6_12
spk2: we played an arrangement of this in my brass band this year [SEP] spk1: sweet.	Acknowledgement	55	56	s1-league3-game6_12
spk2: we played an arrangement of this in my brass band this year [SEP] spk1: any chance that's on youtube?	Clarification_question	55	57	s1-league3-game6_12
spk1: any chance that's on youtube? [SEP] spk2: can't find it sadly	Question_answer_pair	57	58	s1-league3-game6_12
spk2: i mostly like late romantic /20th century composers, [SEP] spk2: my favourite is shostakovich	Elaboration	59	60	s1-league3-game6_12
spk1: what classical composers do you like? [SEP] spk2: i mostly like late romantic /20th century composers,	Question_answer_pair	53	59	s1-league3-game6_12
spk2: i mostly like late romantic /20th century composers, [SEP] spk2: how about you?	Clarification_question	59	61	s1-league3-game6_12
spk2: how about you? [SEP] spk1: Most German/Austrian composers from the 18th/19th centuries.	Question_answer_pair	61	62	s1-league3-game6_12
spk1: Most German/Austrian composers from the 18th/19th centuries. [SEP] spk1: I particularly like Wagner and Bach.	Elaboration	62	63	s1-league3-game6_12
spk1: Most German/Austrian composers from the 18th/19th centuries. [SEP] spk1: Rachmaninov also has some beautiful piano works	Parallel	62	64	s1-league3-game6_12
spk1: Rachmaninov also has some beautiful piano works [SEP] spk1: And Sibelius.	Parallel	64	65	s1-league3-game6_12
spk1: I particularly like Wagner and Bach. [SEP] spk2: haha nice,	Acknowledgement	63	68	s1-league3-game6_12
spk2: yeah wagner's awesome [SEP] spk2: particularly for a brass player	Elaboration	69	70	s1-league3-game6_12
spk2: haha nice, [SEP] spk1: yep.	Acknowledgement	68	71	s1-league3-game6_12
spk1: He was an Irish composer [SEP] spk1: so I'm quite proud of him too.	Result	73	74	s1-league3-game6_12
spk1: Some gr [SEP] spk1: Some great piano work	Correction	75	76	s1-league3-game6_12
spk1: so I'm quite proud of him too. [SEP] spk1: Some gr	Elaboration	74	75	s1-league3-game6_12
spk1: I don't know if you know John Field. [SEP] spk2: ah, no i haven't heard of him	Question_answer_pair	72	77	s1-league3-game6_12
spk1: doesn't look like Kieran's coming [SEP] spk2: indeed, that's a problem	Acknowledgement	78	79	s1-league3-game6_12
spk2: indeed, that's a problem [SEP] spk1: any response from him at all?	Clarification_question	79	80	s1-league3-game6_12
spk1: any response from him at all? [SEP] spk2: i'll send an e-mail just on the off-chance he's online but forgotten	Question_answer_pair	80	81	s1-league3-game6_12
spk2: i'll send an e-mail just on the off-chance he's online but forgotten [SEP] spk2: he definitely said he could play before	Explanation	81	82	s1-league3-game6_12
spk2: he definitely said he could play before [SEP] spk2: if we can't do it tonight,	Continuation	82	83	s1-league3-game6_12
spk2: our last hope really is that we can play it on wednesday [SEP] spk2: if we're allowed to	Conditional	84	85	s1-league3-game6_12
spk2: if we can't do it tonight, [SEP] spk1: unfortunately, I won't be able.	Contrast	83	86	s1-league3-game6_12
spk1: unfortunately, I won't be able. [SEP] spk2: ah	Acknowledgement	86	87	s1-league3-game6_12
spk2: if we can't do it tonight, [SEP] spk1: But if you want to do so,	Contrast	83	88	s1-league3-game6_12
spk1: But if you want to do so, [SEP] spk1: please go ahead.	Conditional	88	89	s1-league3-game6_12
spk1: But if you want to do so, [SEP] spk1: As I said, I don't mind at this stage	Background	88	90	s1-league3-game6_12
spk2: well it would be a shame to exclude you, [SEP] spk2: since you showed up today and all	Explanation	91	92	s1-league3-game6_12
spk1: But if you want to do so, [SEP] spk2: well it would be a shame to exclude you,	Comment	88	91	s1-league3-game6_12
spk2: well it would be a shame to exclude you, [SEP] spk1: ah god, I'd be online anyway, trust me.	Contrast	91	93	s1-league3-game6_12
spk2: well it would be a shame to exclude you, [SEP] spk2: to be honest i think the fairest thing would be for us to play it now without him	Continuation	91	94	s1-league3-game6_12
spk1: ah god, I'd be online anyway, trust me. [SEP] spk1: I have six windows open at once here	Elaboration	93	95	s1-league3-game6_12
spk2: to be honest i think the fairest thing would be for us to play it now without him [SEP] spk1: well,	Acknowledgement	94	96	s1-league3-game6_12
spk1: well, [SEP] spk1: we can start.	Elaboration	96	97	s1-league3-game6_12
spk1: if he comes, [SEP] spk1: we can restart.	Conditional	98	99	s1-league3-game6_12
spk1: well, [SEP] spk1: if he comes,	Continuation	96	98	s1-league3-game6_12
spk1: well, [SEP] spk2: yep, that sounds fair	Acknowledgement	96	100	s1-league3-game6_12
spk1: if he comes, [SEP] spk2: yep, that sounds fair	Acknowledgement	98	100	s1-league3-game6_12
spk1: well, [SEP] spk2: OK,	Acknowledgement	96	101	s1-league3-game6_12
spk2: OK, [SEP] spk2: good luck	Continuation	101	102	s1-league3-game6_12
spk2: good luck [SEP] spk1: you too	Continuation	102	103	s1-league3-game6_12
spk1: you too [SEP] spk1: :)	Comment	103	104	s1-league3-game6_12
spk1: What do you play? [SEP] spk2: i play trumpet	Question_answer_pair	38	41	s1-league3-game6_12
spk1: I play some piano [SEP] spk2: cool,	Acknowledgement	39	40	s1-league3-game6_12
spk1: sweet. [SEP] spk1: any chance that's on youtube?	Clarification_question	56	57	s1-league3-game6_12
spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without [SEP] spk1: doesn't look like Kieran's coming	Narration	18	78	s1-league3-game6_12
spk2: hey, like the room name [SEP] spk1: indeed.	Acknowledgement	0	2	s1-league3-game6_12
spk1: ok, [SEP] spk1: fair enough.	Elaboration	21	22	s1-league3-game6_12
spk1: And Sibelius. [SEP] spk1: I like him too.	Continuation	65	66	s1-league3-game6_12
spk1: And Sibelius. [SEP] spk1: There are too many. :P	Comment	65	67	s1-league3-game6_12
spk1: And Sibelius. [SEP] spk1: I don't know if you know John Field.	Continuation	65	72	s1-league3-game6_12
spk2: how about you? [SEP] spk1: I don't know if you know John Field.	Question_answer_pair	61	72	s1-league3-game6_12
spk2: haha nice, [SEP] spk2: yeah wagner's awesome	Elaboration	68	69	s1-league3-game6_12
spk2: if we can't do it tonight, [SEP] spk2: if we're allowed to	Conditional	83	85	s1-league3-game6_12
spk2: not sure, [SEP] spk2: a few weeks ago she said she was away travelling somewhere, and that we could play without	Contrast	17	18	s1-league3-game6_12
spk2: i'm sort of a classical musician, [SEP] spk2: but i respect popular music from the time in which it was actually	Contrast	35	36	s1-league3-game6_12
spk1: I don't know if you know John Field. [SEP] spk1: He was an Irish composer	Elaboration	72	73	s1-league3-game6_12
spk2: well played! [SEP] spk1: thank you.	Acknowledgement	0	1	s1-league3-game6_13
spk2: well played! [SEP] spk1: I was seriously worried I couldn't get that last point	Contrast	0	2	s1-league3-game6_13
spk1: and I saw your collection of cards building up [SEP] spk2: haha, yeah i got very lucky with the VP cards	Acknowledgement	3	4	s1-league3-game6_13
spk2: haha, yeah i got very lucky with the VP cards [SEP] spk2: would have been quite a cheap victory	Contrast	4	5	s1-league3-game6_13
spk2: haha, yeah i got very lucky with the VP cards [SEP] spk1: I kept searching for one	Comment	4	6	s1-league3-game6_13
spk1: I was seriously worried I couldn't get that last point [SEP] spk1: good game though	Contrast	2	8	s1-league3-game6_13
spk1: but I kept getting stupid soldiers :P [SEP] spk2: haha, could tell	Acknowledgement	7	9	s1-league3-game6_13
spk1: good game though [SEP] spk2: yep it was	Acknowledgement	8	10	s1-league3-game6_13
spk2: well, [SEP] spk2: thanks for all your commitment	Elaboration	11	12	s1-league3-game6_13
spk2: yep it was [SEP] spk2: well,	Continuation	10	11	s1-league3-game6_13
spk1: Me too, hope you get the  20! [SEP] spk2: Haha, fingers crossed!	Acknowledgement	14	15	s1-league3-game6_13
spk2: Haha, fingers crossed! [SEP] spk2: cheers, maybe see you again in another season of this, or elsewhere	Narration	15	16	s1-league3-game6_13
spk1: ciao. [SEP] spk1: best of luck with your future in brass :P	Continuation	17	18	s1-league3-game6_13
spk2: cheers, maybe see you again in another season of this, or elsewhere [SEP] spk1: ciao.	Continuation	16	17	s1-league3-game6_13
spk1: ciao. [SEP] spk2: heh cheers, and best of luck with whatever you do	Acknowledgement	17	19	s1-league3-game6_13
spk2: heh cheers, and best of luck with whatever you do [SEP] spk2: see you	Continuation	19	20	s1-league3-game6_13
spk1: I was seriously worried I couldn't get that last point [SEP] spk1: and I saw your collection of cards building up	Continuation	2	3	s1-league3-game6_13
spk2: well, [SEP] spk2: i've enjoyed this	Continuation	11	13	s1-league3-game6_13
spk2: i've enjoyed this [SEP] spk1: Me too, hope you get the  20!	Parallel	13	14	s1-league3-game6_13
spk1: I kept searching for one [SEP] spk1: but I kept getting stupid soldiers :P	Contrast	6	7	s1-league3-game6_13
spk1: anyone got ore or wheat? [SEP] spk1: I have sheep	Elaboration	0	1	s1-league3-game7_1
spk1: anyone got ore or wheat? [SEP] spk3: no	Question_answer_pair	0	2	s1-league3-game7_1
spk3: no [SEP] spk3: sorry	Comment	2	3	s1-league3-game7_1
spk1: anyone got ore or wheat? [SEP] spk2: sorry	Question_answer_pair	0	4	s1-league3-game7_1
spk1: Anyone got wheat? [SEP] spk1: I have sheep	Elaboration	0	1	s1-league3-game7_2
spk1: Anyone got wheat? [SEP] spk2: none,	Question_answer_pair	0	2	s1-league3-game7_2
spk2: none, [SEP] spk2: sorry	Comment	2	3	s1-league3-game7_2
spk1: Anyone got wheat? [SEP] spk3: i got lots of it	Question_answer_pair	0	4	s1-league3-game7_2
spk3: i got lots of it [SEP] spk1: thank you	Comment	4	5	s1-league3-game7_2
spk1: anyone have a clay to spare? [SEP] spk1: I have wood, wheat and sheep	Elaboration	0	1	s1-league3-game7_3
spk2: not got any, [SEP] spk2: sorry	Comment	3	4	s1-league3-game7_3
spk2: sorry [SEP] spk1: that's fine	Acknowledgement	4	5	s1-league3-game7_3
spk1: anyone have a clay to spare? [SEP] spk3: no	Question_answer_pair	0	2	s1-league3-game7_3
spk1: anyone have a clay to spare? [SEP] spk2: not got any,	Question_answer_pair	0	3	s1-league3-game7_3
spk1: anyone have clay? [SEP] spk1: I have sheep and wood	Elaboration	0	1	s1-league3-game7_4
spk1: anyone have clay? [SEP] spk3: no	Question_answer_pair	0	2	s1-league3-game7_4
spk3: no [SEP] spk3: sorry	Comment	2	3	s1-league3-game7_4
spk1: anyone have clay? [SEP] spk2: i'll trade for sheep	Question_answer_pair	0	4	s1-league3-game7_4
spk2: i'll trade for sheep [SEP] spk1: deal	Acknowledgement	4	5	s1-league3-game7_4
spk1: anyone have ore? [SEP] spk1: i have wood	Elaboration	0	1	s1-league3-game7_5
spk1: anyone have ore? [SEP] spk2: i have plenty	Question_answer_pair	0	2	s1-league3-game7_5
spk2: i have plenty [SEP] spk2: sure	Result	2	3	s1-league3-game7_5
spk1: anyone have ore? [SEP] spk3: no	Question_answer_pair	0	4	s1-league3-game7_5
spk3: no [SEP] spk3: sorry	Comment	4	5	s1-league3-game7_5
spk2: i have plenty [SEP] spk1: thanks	Comment	2	6	s1-league3-game7_5
spk1: thanks [SEP] spk2: you too	Parallel	6	7	s1-league3-game7_5
spk1: anyone have wheat? [SEP] spk1: I have sheep and clay	Elaboration	0	1	s1-league3-game7_6
spk1: anyone have wheat? [SEP] spk3: nope	Question_answer_pair	0	2	s1-league3-game7_6
spk1: anyone have wheat? [SEP] spk2: nope,	Question_answer_pair	0	3	s1-league3-game7_6
spk2: nope, [SEP] spk2: sorry	Comment	3	4	s1-league3-game7_6
spk2: sorry [SEP] spk1: it's cool	Acknowledgement	4	5	s1-league3-game7_6
spk1: anyone have wood? [SEP] spk1: I have sheep	Elaboration	0	1	s1-league3-game7_7
spk1: anyone have wood? [SEP] spk2: i do	Question_answer_pair	0	2	s1-league3-game7_7
spk3: first time i win this [SEP] spk1: I haven't won yet :(	Contrast	1	2	s1-league3-game7_8
spk1: I haven't won yet :( [SEP] spk3: :)\	Comment	2	3	s1-league3-game7_8
spk1: I haven't won yet :( [SEP] spk1: except in practise games	Background	2	4	s1-league3-game7_8
spk3: first time i win this [SEP] spk1: well done yiin	Comment	1	5	s1-league3-game7_8
spk1: I haven't won yet :( [SEP] spk2: well maybe tonight will be your night	Contrast	2	6	s1-league3-game7_8
spk1: well done yiin [SEP] spk3: thank you	Comment	5	7	s1-league3-game7_8
spk2: well maybe tonight will be your night [SEP] spk1: what time tonight?	Narration	6	8	s1-league3-game7_8
spk2: well maybe tonight will be your night [SEP] spk3: yah	Acknowledgement	6	9	s1-league3-game7_8
spk1: what time tonight? [SEP] spk2: is 10 OK?	Q_Elab	8	10	s1-league3-game7_8
spk2: is 10 OK? [SEP] spk2: or would you prefer earlier?	Alternation	10	11	s1-league3-game7_8
spk2: is 10 OK? [SEP] spk1: 10 is ok	Question_answer_pair	10	12	s1-league3-game7_8
spk1: 10 is ok [SEP] spk1: until then	Result	12	13	s1-league3-game7_8
spk1: 10 is ok [SEP] spk2: cool	Acknowledgement	12	14	s1-league3-game7_8
spk2: cool [SEP] spk2: see you then	Result	14	15	s1-league3-game7_8
spk3: i could not play..... [SEP] spk3: my battery only got 21 minutes of gameplay	Explanation	16	17	s1-league3-game7_8
spk3: i could not play..... [SEP] spk2: that's fine,	Contrast	16	18	s1-league3-game7_8
spk2: see you then [SEP] spk2: cheers michael	Comment	15	20	s1-league3-game7_8
spk2: cheers michael [SEP] spk2: see you around	Continuation	20	21	s1-league3-game7_8
spk2: that's fine, [SEP] spk3: thank you for this opportunity	Comment	18	22	s1-league3-game7_8
spk1: bravo [SEP] spk3: first time i win this	Comment	0	1	s1-league3-game7_8
spk2: that's fine, [SEP] spk2: you've done all your games now	Explanation	18	19	s1-league3-game7_8
spk1: what time tonight? [SEP] spk3: i could not play.....	Question_answer_pair	8	16	s1-league3-game7_8
spk1: I'm not getting anything from these rolls :P [SEP] spk2: lol	Comment	0	1	s1-league3-game7_9
spk1: anyone got wheat? [SEP] spk1: I have sheep, clay and ore	Elaboration	1	2	s1-league3-game7_10
spk1: anyone got wheat? [SEP] spk2: i got	Question_answer_pair	1	3	s1-league3-game7_10
spk2: i got [SEP] spk2: but you have ore??	Contrast	3	4	s1-league3-game7_10
spk1: anyone got wheat? [SEP] spk2: but you have ore??	Q_Elab	1	4	s1-league3-game7_10
spk2: but you have ore?? [SEP] spk1: yeah	Question_answer_pair	4	5	s1-league3-game7_10
spk1: yeah [SEP] spk2: then it is a deal	Result	5	6	s1-league3-game7_10
spk2: then it is a deal [SEP] spk1: ty	Comment	6	7	s1-league3-game7_10
spk1: ty [SEP] spk2: np	Comment	7	8	s1-league3-game7_10
spk1: sorry to ask again. [SEP] spk1: anyone got wheat?	Contrast	0	1	s1-league3-game7_10
spk2: i'm drowning in clay [SEP] spk2: and wood	Continuation	1	2	s1-league3-game7_11
spk2: anyone have ore? [SEP] spk1: no,	Question_answer_pair	0	3	s1-league3-game7_11
spk1: no, [SEP] spk1: sorry	Comment	3	4	s1-league3-game7_11
spk2: anyone have ore? [SEP] spk3: same here	Question_answer_pair	0	5	s1-league3-game7_11
spk1: no, [SEP] spk3: same here	Parallel	3	5	s1-league3-game7_11
spk2: anyone have ore? [SEP] spk2: i'm drowning in clay	Elaboration	0	1	s1-league3-game7_11
spk2: ok, [SEP] spk2: good luck	Continuation	0	1	s1-league3-game7_12
spk2: good luck [SEP] spk1: likewise	Parallel	1	2	s1-league3-game7_12
spk3: anyone got clay... [SEP] spk3: i got wood and wheat	Elaboration	0	1	s1-league3-game7_13
spk2: sorry, [SEP] spk2: nope	Comment	2	3	s1-league3-game7_13
spk3: anyone got clay... [SEP] spk2: nope	Question_answer_pair	0	3	s1-league3-game7_13
spk3: anyone got clay... [SEP] spk1: no,	Question_answer_pair	0	4	s1-league3-game7_13
spk1: no, [SEP] spk1: sorry	Comment	4	5	s1-league3-game7_13
spk2: anyone got clay [SEP] spk2: i got wood	Elaboration	0	1	s1-league3-game7_14
spk2: anyone got clay [SEP] spk1: still no,	Question_answer_pair	0	2	s1-league3-game7_14
spk1: still no, [SEP] spk1: sorry	Comment	2	3	s1-league3-game7_14
spk3: anyone got ore?? [SEP] spk1: nope	Question_answer_pair	0	1	s1-league3-game7_15
spk3: anyone got ore?? [SEP] spk2: nope,	Question_answer_pair	0	2	s1-league3-game7_15
spk2: nope, [SEP] spk2: sorry	Comment	2	3	s1-league3-game7_15
spk3: anyone got ore?? [SEP] spk3: i got wood and sheep	Elaboration	0	4	s1-league3-game7_15
spk2: nope, [SEP] spk3: oh ok	Acknowledgement	2	5	s1-league3-game7_15
spk1: nope [SEP] spk3: oh ok	Acknowledgement	1	5	s1-league3-game7_15
spk3: anyone got ore [SEP] spk3: i got wheat and wood	Elaboration	0	1	s1-league3-game7_16
spk3: anyone got ore [SEP] spk1: no,	Question_answer_pair	0	2	s1-league3-game7_16
spk1: no, [SEP] spk1: not now	Elaboration	2	3	s1-league3-game7_16
spk3: anyone got ore [SEP] spk2: sorry,	Question_answer_pair	0	4	s1-league3-game7_16
spk2: sorry, [SEP] spk2: need my one	Explanation	4	5	s1-league3-game7_16
spk2: anyone got sheep... [SEP] spk2: i got ore	Elaboration	0	1	s1-league3-game7_17
spk2: anyone got sheep... [SEP] spk1: i do	Question_answer_pair	0	2	s1-league3-game7_17
spk3: anyone got wheat or ore [SEP] spk1: sorry. :(	Question_answer_pair	0	1	s1-league3-game7_18
spk3: anyone got wheat or ore [SEP] spk3: i got sheep and wood	Elaboration	0	2	s1-league3-game7_18
